hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
1,0,44,2016,9,45,4,4,10,2,0.0,0,0,47,6,3,0,0,0,0,0,0,0,0,2,30.24,0.0,1.0,1,622
1,0,37,2016,9,46,11,2,5,2,0.0,0,0,59,3,1,0,0,0,4,4,0,0,0,2,54.56,0.0,0.0,1,622
1,0,19,2016,9,47,15,0,3,2,0.0,0,0,47,5,3,0,0,0,0,0,0,0,0,2,30.6,0.0,1.0,1,622
1,0,19,2016,9,47,13,2,3,2,0.0,0,0,47,6,3,0,0,0,0,0,1,0,0,2,52.0,0.0,0.0,1,622
1,0,32,2016,9,47,18,0,0,2,0.0,0,0,103,5,3,0,0,0,0,8,0,0,0,2,0.0,0.0,0.0,1,622
1,0,40,2016,9,46,12,2,5,2,0.0,0,2,59,6,3,0,0,0,0,0,1,0,0,2,51.84,0.0,0.0,1,623
1,0,97,2016,9,47,14,1,4,2,0.0,0,0,47,6,3,0,0,0,4,4,0,0,0,2,57.8,0.0,1.0,1,623
1,0,23,2016,9,46,12,2,5,2,0.0,0,2,59,6,3,0,0,0,0,0,1,0,0,2,57.39,0.0,0.0,1,623
1,0,41,2016,9,46,12,2,5,2,0.0,0,0,59,6,3,0,0,0,4,4,1,0,0,2,55.8,0.0,2.0,1,623
1,0,113,2016,9,47,13,2,4,2,0.0,0,0,129,6,3,0,0,0,3,3,0,0,0,2,37.71,0.0,1.0,1,623
1,0,0,2016,9,47,18,0,1,1,0.0,0,0,92,3,1,0,0,0,7,7,0,0,0,2,105.0,1.0,0.0,1,623
1,0,0,2016,9,47,19,1,1,1,0.0,0,0,92,3,1,1,0,0,7,7,1,0,0,2,108.0,1.0,0.0,1,625
1,0,41,2016,9,47,16,0,3,2,0.0,0,2,115,3,1,0,0,0,0,0,1,0,0,2,63.26,0.0,0.0,1,623
1,0,153,2016,9,47,14,1,4,2,0.0,0,0,6,6,3,0,0,0,4,4,0,0,0,2,57.4,0.0,1.0,1,623
1,0,0,2016,9,47,18,0,1,1,0.0,0,0,92,3,1,0,0,0,7,7,0,0,0,2,111.0,1.0,0.0,1,623
1,0,37,2016,9,46,12,2,5,2,2.0,0,2,41,6,3,0,0,0,6,6,0,0,0,2,130.0,0.0,0.0,1,623
1,0,37,2016,9,46,12,2,5,2,0.0,0,0,41,6,3,0,0,0,0,3,0,0,0,2,43.8,1.0,2.0,1,623
1,0,1,2016,9,47,18,0,1,2,0.0,0,0,103,6,3,0,0,0,0,3,0,0,0,2,71.0,1.0,1.0,1,623
1,0,5,2016,9,47,19,0,1,2,0.0,0,0,103,6,3,0,0,0,0,3,0,0,0,2,71.0,1.0,2.0,1,624
1,0,12,2017,3,5,3,0,2,2,0.0,0,0,103,6,3,1,0,2,3,3,0,0,0,2,65.0,1.0,1.0,1,701
1,0,47,2017,7,10,10,0,2,2,0.0,0,0,103,6,3,1,0,3,0,0,0,0,0,2,60.0,0.0,1.0,1,736
1,0,11,2016,9,47,13,2,4,2,0.0,0,2,47,5,3,0,0,0,3,3,0,0,0,2,74.05,0.0,0.0,1,623
1,0,56,2016,9,47,16,0,3,2,0.0,0,0,46,5,3,0,0,0,0,3,0,0,0,2,29.0,0.0,0.0,1,623
1,0,56,2016,9,47,16,0,3,3,0.0,0,0,46,5,3,0,0,0,0,3,0,0,0,2,44.0,0.0,0.0,1,623
1,0,19,2016,9,47,15,0,4,2,0.0,0,0,47,5,3,0,0,0,0,0,0,0,0,2,30.6,0.0,0.0,1,623
1,0,0,2016,9,47,18,0,1,2,0.0,0,0,103,3,1,0,0,0,0,0,0,0,0,2,60.0,0.0,0.0,1,623
1,0,0,2016,9,47,17,0,2,2,0.0,0,0,103,3,1,0,0,0,0,3,0,0,0,2,66.0,1.0,0.0,1,623
1,0,1,2016,9,47,19,0,1,2,0.0,0,0,103,3,1,0,0,0,0,3,0,0,0,2,60.0,0.0,0.0,1,624
1,0,49,2016,9,47,14,1,4,2,0.0,0,0,10,5,3,0,0,0,0,3,0,0,0,2,29.0,0.0,1.0,1,623
1,0,40,2016,9,46,12,2,5,2,0.0,0,0,117,5,3,0,0,0,0,0,1,0,0,2,30.6,0.0,0.0,1,623
1,0,131,2017,0,14,8,0,1,2,0.0,0,0,117,3,1,1,0,1,0,0,0,0,0,2,60.0,0.0,0.0,1,764
1,0,133,2017,0,15,9,4,9,2,0.0,0,0,117,6,3,1,0,1,0,0,1,0,0,2,65.77,0.0,2.0,1,777
1,0,27,2016,9,47,17,0,2,2,0.0,0,0,46,3,1,0,0,0,0,0,0,0,0,2,38.88,0.0,0.0,1,623
1,0,55,2016,9,47,14,1,4,2,0.0,1,0,46,5,3,0,0,0,0,3,0,0,0,2,29.0,0.0,0.0,1,623
1,0,55,2016,9,47,14,1,4,2,0.0,0,0,46,5,3,0,0,0,0,3,0,0,0,2,29.0,0.0,0.0,1,623
1,0,83,2016,9,46,12,2,5,1,0.0,0,2,34,6,3,0,0,0,4,4,1,0,0,2,57.64,0.0,0.0,1,623
1,0,83,2016,9,46,12,2,5,1,0.0,0,2,34,6,3,0,0,0,3,3,1,0,0,2,50.44,0.0,0.0,1,623
1,0,57,2016,9,47,16,0,3,2,0.0,0,0,46,5,3,0,0,0,0,3,0,0,0,2,29.0,0.0,0.0,1,623
1,0,47,2016,9,46,12,2,5,2,0.0,0,2,103,5,3,0,0,0,0,3,0,0,0,2,52.4,0.0,1.0,1,623
1,0,46,2016,9,46,12,2,5,2,0.0,0,2,117,5,3,0,0,0,0,0,0,0,0,2,54.0,0.0,0.0,1,623
1,0,33,2016,9,47,15,0,4,1,0.0,0,0,47,6,3,0,0,0,0,0,0,0,0,2,26.99,0.0,1.0,1,623
1,0,9,2016,9,46,12,2,5,2,0.0,0,2,47,6,3,0,0,0,5,5,0,0,0,2,82.51,1.0,1.0,1,623
1,0,17,2016,9,46,12,2,5,2,0.0,0,0,59,6,3,0,0,0,0,0,0,0,0,2,49.71,0.0,0.0,1,623
1,0,1,2016,9,47,18,0,1,2,0.0,0,0,41,6,3,0,0,0,0,3,0,0,0,2,65.0,0.0,0.0,1,623
1,0,95,2016,9,47,19,2,5,2,0.0,0,0,47,6,3,0,0,0,0,0,2,0,0,2,8.0,0.0,2.0,1,630
1,0,52,2016,9,46,12,2,5,2,0.0,0,0,46,5,3,0,0,0,0,3,0,0,0,2,29.0,0.0,0.0,1,623
1,0,40,2016,9,47,14,1,5,2,0.0,0,2,46,6,3,0,0,0,0,0,1,0,0,2,51.84,0.0,0.0,1,624
1,0,15,2016,9,47,17,0,3,2,0.0,0,0,17,5,3,0,0,0,0,0,0,0,0,2,29.0,0.0,0.0,1,624
1,0,38,2016,9,47,13,2,5,2,0.0,0,2,34,5,3,0,0,0,4,4,0,0,0,2,68.4,0.0,0.0,1,624
1,0,46,2016,9,47,17,0,3,2,0.0,0,0,47,6,3,0,0,0,4,4,0,0,0,2,68.47,1.0,2.0,1,624
1,0,27,2016,9,47,13,2,5,2,0.0,0,2,47,5,3,0,0,0,0,0,0,0,0,2,55.8,0.0,0.0,1,624
1,0,52,2016,9,47,17,0,3,2,0.0,0,0,47,5,3,0,0,0,4,4,0,0,0,2,46.8,0.0,0.0,1,624
1,0,3,2016,9,47,19,0,1,2,0.0,0,0,103,6,3,0,0,0,0,5,0,0,0,2,71.0,1.0,1.0,1,624
1,0,33,2016,9,47,13,2,5,2,0.0,0,0,34,6,3,0,0,0,0,0,0,0,0,2,41.53,0.0,1.0,1,624
1,0,17,2016,9,47,17,0,3,1,0.0,0,0,44,6,3,0,0,0,3,3,0,0,0,3,62.0,1.0,2.0,1,624
1,0,17,2016,9,47,17,0,3,1,0.0,0,0,44,6,3,0,0,0,3,3,0,0,0,3,56.0,0.0,2.0,1,624
1,0,82,2016,9,47,15,0,5,2,0.0,0,0,46,3,1,0,0,0,3,3,0,0,0,2,42.12,0.0,2.0,1,624
1,0,34,2016,9,47,18,0,2,2,0.0,0,2,46,6,3,0,0,0,4,4,0,0,0,2,64.52,0.0,1.0,1,624
1,0,6,2016,9,47,13,2,5,2,0.0,0,2,47,5,3,0,0,0,0,0,0,0,0,2,62.12,0.0,0.0,1,624
1,0,23,2016,9,47,19,0,1,2,0.0,0,0,103,6,3,0,0,0,4,5,0,0,0,2,63.0,0.0,1.0,1,624
1,0,18,2016,9,47,13,2,5,2,0.0,0,0,47,5,3,0,0,0,0,0,0,0,0,2,38.68,0.0,1.0,1,624
1,0,26,2016,9,46,6,4,10,2,0.0,0,2,47,5,3,0,0,0,3,3,0,0,0,0,68.72,0.0,0.0,1,624
1,0,12,2016,9,47,19,0,1,2,0.0,0,0,103,6,3,0,0,0,0,3,0,0,0,2,48.0,0.0,1.0,1,624
1,0,7,2016,9,47,18,0,2,2,0.0,0,0,80,6,3,0,0,0,4,4,0,0,0,2,72.0,1.0,0.0,1,624
1,0,14,2016,9,47,18,0,2,1,0.0,0,0,64,5,3,0,0,0,0,0,0,0,0,2,36.0,1.0,1.0,1,624
1,0,14,2016,9,47,18,0,2,1,0.0,0,0,64,5,3,0,0,0,0,0,0,0,0,2,30.0,0.0,1.0,1,624
1,0,8,2016,9,47,13,2,5,2,0.0,0,2,47,5,3,0,0,0,3,3,0,0,0,0,74.38,0.0,0.0,1,624
1,0,40,2016,9,47,14,1,5,1,0.0,0,0,47,5,3,0,0,0,0,0,0,0,0,2,32.3,0.0,0.0,1,624
1,0,12,2016,9,47,19,0,1,2,0.0,0,0,47,5,3,0,0,0,0,3,0,0,0,2,29.0,0.0,0.0,1,624
1,0,4,2016,9,47,16,0,4,2,0.0,0,0,77,6,3,0,0,0,4,4,0,0,0,2,82.0,0.0,1.0,1,624
1,0,10,2016,9,47,16,0,4,2,0.0,0,0,103,6,3,0,0,0,4,4,0,0,0,2,69.0,1.0,1.0,1,624
1,0,43,2016,9,47,18,0,2,2,1.0,0,2,103,1,1,0,0,0,0,3,0,0,0,2,52.5,0.0,0.0,1,624
1,0,3,2016,9,47,17,0,3,2,0.0,0,0,103,3,1,0,0,0,4,4,0,0,0,2,80.0,0.0,0.0,1,624
1,0,0,2016,9,47,18,0,2,2,0.0,0,2,103,6,3,0,0,0,0,3,0,0,0,2,95.0,0.0,0.0,1,624
1,0,1,2016,9,47,18,0,2,2,0.0,0,0,89,6,3,0,0,0,4,5,0,0,0,2,86.0,1.0,1.0,1,624
1,0,1,2016,9,48,20,1,0,2,0.0,0,0,89,6,3,0,0,0,4,5,0,0,0,2,80.0,1.0,1.0,1,625
1,0,2,2016,9,47,19,0,1,2,0.0,0,0,103,2,0,0,0,0,6,6,0,0,0,2,50.0,0.0,1.0,1,624
1,0,15,2016,9,47,18,0,2,2,2.0,0,0,103,3,1,0,0,0,6,6,0,0,0,2,85.2,1.0,0.0,1,624
1,0,7,2016,9,47,19,0,1,2,0.0,0,0,103,6,3,0,0,0,0,5,0,0,0,2,65.0,0.0,1.0,1,624
1,0,38,2016,9,47,17,0,3,2,0.0,0,2,41,6,3,0,0,0,0,3,0,0,0,2,64.8,0.0,1.0,1,624
1,0,73,2016,9,46,10,2,8,2,0.0,0,0,47,6,3,0,0,0,3,3,0,0,0,2,34.24,0.0,2.0,1,624
1,0,94,2016,9,47,16,0,4,2,0.0,0,0,92,6,3,0,0,0,3,3,0,0,0,2,46.8,0.0,3.0,1,624
1,0,4,2016,9,47,13,2,5,2,0.0,0,0,47,5,3,0,0,0,0,0,0,0,0,2,36.12,0.0,0.0,1,624
1,0,5,2016,9,47,19,0,1,2,0.0,0,0,103,6,3,0,0,0,3,5,0,0,0,2,73.0,0.0,2.0,1,624
1,0,116,2016,9,47,18,0,2,1,0.0,0,0,59,6,3,0,0,0,0,3,0,0,0,2,39.8,0.0,2.0,1,624
1,0,10,2016,9,47,19,0,1,2,0.0,0,0,103,6,3,0,0,0,0,7,0,0,0,2,48.0,0.0,1.0,1,624
1,0,7,2016,9,47,16,0,4,2,0.0,0,0,47,5,3,0,0,0,3,3,0,0,0,2,48.25,0.0,3.0,1,624
1,0,1,2016,9,47,19,0,1,2,0.0,0,0,103,6,3,0,0,0,0,2,0,0,0,2,65.0,0.0,1.0,1,624
1,0,26,2016,9,47,19,0,1,2,0.0,0,2,41,6,3,0,0,0,3,3,0,0,0,2,86.0,0.0,2.0,1,624
1,0,123,2016,9,47,19,0,1,2,0.0,0,0,101,3,1,0,0,0,0,3,1,0,0,2,34.02,0.0,0.0,1,624
1,0,3,2016,9,47,19,0,1,1,0.0,0,0,103,5,3,0,0,0,0,4,0,0,0,3,30.0,0.0,0.0,1,624
1,0,11,2016,9,47,13,2,5,2,0.0,0,2,47,5,3,0,0,0,4,4,0,0,0,2,83.76,0.0,1.0,1,624
1,0,61,2016,9,47,18,0,2,2,1.0,0,0,103,3,1,0,0,0,0,2,1,0,0,2,48.3,0.0,0.0,1,624
1,0,4,2016,9,47,18,0,2,2,0.0,0,0,59,4,1,0,0,0,0,0,0,2,0,3,34.0,0.0,0.0,1,624
1,0,71,2016,9,47,16,0,4,2,0.0,0,0,92,6,3,0,0,0,4,4,0,0,0,2,55.8,0.0,1.0,1,624
1,0,35,2016,9,47,19,0,1,2,1.0,0,0,41,6,3,0,0,0,6,6,1,0,0,2,88.0,0.0,0.0,1,624
1,0,11,2016,9,47,13,2,5,2,0.0,0,0,103,5,3,0,0,0,0,0,0,0,0,2,29.0,0.0,0.0,1,624
1,0,3,2016,9,47,19,0,1,2,0.0,0,0,103,5,3,0,0,0,0,5,0,0,0,3,34.0,0.0,1.0,1,624
1,0,1,2017,3,7,14,0,1,2,0.0,0,0,103,5,3,1,0,1,0,2,1,0,0,1,34.0,0.0,1.0,1,711
1,0,1,2017,3,7,14,0,1,2,0.0,0,0,103,5,3,1,0,0,0,2,0,0,0,1,34.0,0.0,1.0,1,711
1,0,2,2016,9,47,19,0,1,2,0.0,0,0,103,3,1,0,0,0,5,5,0,0,0,2,80.0,0.0,1.0,1,624
1,0,72,2016,9,47,18,0,2,2,0.0,0,2,41,3,1,0,0,0,0,3,0,0,0,2,47.8,0.0,2.0,1,624
1,0,65,2016,9,47,18,1,2,2,0.0,0,2,47,6,3,0,0,0,0,0,1,0,0,2,58.24,0.0,0.0,1,625
1,0,15,2016,9,47,18,1,2,2,0.0,0,0,47,6,3,0,0,0,0,2,0,0,0,2,40.4,0.0,0.0,1,625
1,0,23,2016,9,47,17,1,3,2,0.0,0,0,47,5,3,0,0,0,0,4,0,0,0,2,50.6,0.0,1.0,1,625
1,0,14,2016,9,47,18,1,2,1,0.0,0,0,34,6,3,0,0,0,0,3,0,0,0,3,49.0,1.0,1.0,1,625
1,0,14,2016,9,47,18,1,2,1,0.0,0,0,34,6,3,0,0,0,0,3,0,0,0,3,43.0,0.0,1.0,1,625
1,0,14,2016,9,47,14,2,5,2,0.0,0,0,47,5,3,0,0,0,4,4,0,0,0,2,58.65,0.0,0.0,1,625
1,0,2,2016,9,47,19,1,1,1,0.0,0,0,34,6,3,0,0,0,6,6,1,0,0,2,105.0,0.0,0.0,1,625
1,0,67,2016,9,47,18,1,2,2,0.0,0,2,47,4,3,0,0,0,0,0,1,0,0,3,50.0,0.0,0.0,1,625
1,0,79,2016,9,47,17,1,3,2,0.0,0,0,92,6,3,0,0,0,0,0,0,0,0,2,37.8,0.0,2.0,1,625
1,0,29,2016,9,45,5,5,11,2,0.0,0,0,46,6,3,0,0,0,0,0,0,0,0,2,38.81,0.0,1.0,1,625
1,0,67,2016,9,47,18,1,2,2,0.0,0,2,47,4,3,0,0,0,0,0,0,0,0,3,50.0,0.0,1.0,1,625
1,0,67,2016,9,47,18,1,2,2,0.0,0,2,47,4,3,0,0,0,0,0,0,0,0,3,50.0,0.0,0.0,1,625
1,0,15,2016,9,47,18,1,2,1,0.0,0,2,47,4,3,0,0,0,0,2,1,0,0,3,45.0,0.0,0.0,1,625
1,0,115,2016,9,47,17,1,3,2,0.0,0,0,59,4,1,0,0,0,0,0,0,0,0,3,34.0,0.0,0.0,1,625
1,0,49,2016,9,47,14,2,5,2,0.0,0,0,34,5,3,0,0,0,4,4,0,0,0,2,45.0,0.0,0.0,1,625
1,0,67,2016,9,47,18,1,2,3,0.0,0,2,47,4,3,0,0,0,0,2,1,0,0,3,67.5,0.0,0.0,1,625
1,0,67,2016,9,47,18,1,2,1,0.0,0,2,41,4,3,0,0,0,0,0,1,0,0,3,0.0,0.0,0.0,1,625
1,0,23,2016,9,47,18,1,2,2,0.0,0,0,103,6,3,0,0,0,4,4,0,0,0,2,63.0,0.0,3.0,1,625
1,0,0,2016,9,48,20,1,0,1,0.0,0,0,103,3,1,0,0,0,0,3,0,0,0,2,55.0,0.0,0.0,1,625
1,0,37,2016,10,45,31,6,15,2,0.0,0,2,47,6,3,0,0,0,0,0,1,0,0,2,58.91,0.0,0.0,1,625
1,0,0,2016,9,48,20,1,0,2,0.0,0,0,34,3,1,0,0,0,7,7,0,0,0,2,105.0,0.0,0.0,1,625
1,0,0,2016,9,47,18,1,2,2,0.0,0,0,103,3,1,0,0,0,7,7,0,0,0,2,105.0,0.0,0.0,1,625
1,0,115,2016,9,47,17,1,3,2,0.0,0,0,59,4,1,0,0,0,0,0,0,0,0,3,36.0,0.0,0.0,1,625
1,0,97,2016,9,47,14,2,5,2,0.0,0,0,34,5,3,0,0,0,3,3,0,0,0,2,37.7,0.0,0.0,1,625
1,0,10,2016,9,47,17,1,3,3,0.0,0,0,59,4,1,0,0,0,0,2,0,0,0,3,51.0,0.0,0.0,1,625
1,0,40,2016,9,47,19,1,1,2,0.0,0,0,103,6,3,0,0,0,0,0,0,0,0,2,37.8,0.0,1.0,1,625
1,0,115,2016,9,47,17,1,3,2,0.0,0,0,59,6,3,0,0,0,0,0,0,0,0,2,37.8,0.0,2.0,1,625
1,0,47,2016,9,47,18,1,2,2,0.0,0,0,34,6,3,0,0,0,3,3,0,0,0,2,46.8,0.0,2.0,1,625
1,0,116,2016,9,47,17,1,3,2,0.0,0,0,59,6,3,0,0,0,0,0,0,0,0,2,37.8,0.0,1.0,1,625
1,0,183,2016,9,47,18,1,2,2,0.0,0,2,47,4,3,0,0,0,0,8,0,0,116,3,52.0,0.0,0.0,1,625
1,0,80,2016,9,47,17,1,3,2,0.0,0,0,47,6,3,0,0,0,0,0,1,0,0,2,37.8,0.0,2.0,1,625
1,0,0,2016,9,47,17,1,3,1,0.0,0,0,59,4,1,0,0,0,0,0,1,0,0,3,34.0,0.0,0.0,1,625
1,0,104,2016,9,47,17,1,3,2,0.0,0,0,59,6,3,0,0,0,0,0,1,0,0,2,43.3,0.0,1.0,1,625
1,0,10,2016,9,47,17,1,3,3,0.0,0,0,59,4,1,0,0,0,0,2,0,0,0,2,51.0,0.0,0.0,1,625
1,0,4,2016,9,48,20,1,0,2,0.0,0,0,17,3,1,0,0,0,0,3,0,0,0,2,66.0,1.0,1.0,1,625
1,0,20,2016,9,48,20,1,0,2,0.0,0,0,103,6,3,0,0,0,0,3,0,0,0,2,48.0,0.0,0.0,1,625
1,0,59,2016,9,47,18,1,2,2,0.0,0,2,41,6,3,0,0,0,0,0,1,0,0,2,51.84,0.0,0.0,1,625
1,0,80,2016,9,47,17,1,3,2,0.0,0,0,47,6,3,0,0,0,0,0,0,0,0,2,37.8,0.0,1.0,1,625
1,0,90,2016,9,47,17,1,3,2,0.0,0,0,47,6,3,0,0,0,0,0,0,0,0,2,39.8,0.0,1.0,1,625
1,0,34,2016,9,47,14,2,5,2,1.0,1,0,46,3,1,0,0,0,2,2,3,0,0,2,65.4,1.0,2.0,1,625
1,0,36,2016,9,47,18,1,2,2,0.0,0,0,34,6,3,0,0,0,0,3,1,0,0,2,41.58,0.0,2.0,1,625
1,0,9,2016,9,47,17,1,3,2,0.0,0,2,41,6,3,0,0,0,4,5,0,0,0,2,111.0,1.0,3.0,1,625
1,0,48,2016,9,47,16,1,4,2,0.0,0,0,47,6,3,0,0,0,0,0,0,0,0,2,37.8,0.0,2.0,1,625
1,0,38,2016,9,47,17,1,3,2,0.0,0,0,103,3,1,0,0,0,4,4,0,0,0,2,50.22,0.0,2.0,1,625
1,0,22,2016,9,47,15,2,5,2,0.0,0,2,47,6,3,0,0,0,3,3,0,0,0,2,56.62,0.0,1.0,1,626
1,0,53,2016,9,47,18,2,2,2,0.0,0,0,47,6,3,0,0,0,0,0,0,0,0,2,30.24,0.0,0.0,1,626
1,0,4,2016,9,47,15,2,5,2,0.0,0,0,47,6,3,0,0,0,0,0,0,0,0,2,62.57,0.0,2.0,1,626
1,0,49,2016,9,47,16,2,4,2,0.0,0,2,46,6,3,0,0,0,4,4,0,0,0,3,82.8,0.0,2.0,1,626
1,0,49,2016,9,47,16,2,4,2,0.0,0,2,46,6,3,0,0,0,4,4,0,0,0,3,88.8,1.0,2.0,1,626
1,0,0,2016,9,48,21,1,0,2,0.0,0,0,103,3,1,0,0,0,0,3,0,0,0,2,55.0,0.0,0.0,1,626
1,0,0,2016,9,48,21,1,0,2,0.0,0,0,103,3,1,0,0,0,0,3,0,0,0,2,61.0,1.0,0.0,1,626
1,0,7,2016,9,48,21,1,0,1,0.0,0,0,103,2,0,0,0,0,0,3,0,0,0,2,30.0,0.0,0.0,1,626
1,0,95,2016,9,47,19,2,1,2,0.0,0,0,46,6,3,0,0,0,0,3,1,0,0,2,54.0,0.0,2.0,1,626
1,0,56,2016,9,47,15,2,5,2,1.0,0,2,46,5,3,0,0,0,0,3,0,0,0,2,65.75,0.0,0.0,1,626
1,0,1,2016,9,48,21,1,0,2,0.0,0,0,103,6,3,0,0,0,0,3,0,0,0,2,60.0,0.0,1.0,1,626
1,0,0,2016,9,47,19,2,1,2,0.0,0,2,47,5,3,0,0,0,0,0,1,0,0,2,64.4,0.0,0.0,1,626
1,0,64,2016,9,47,19,2,2,2,0.0,0,0,46,5,3,0,0,0,0,3,0,0,0,2,35.0,1.0,0.0,1,627
1,0,315,2016,9,46,9,4,10,2,0.0,0,0,103,5,3,0,0,0,0,2,1,0,0,2,28.1,0.0,2.0,1,627
1,0,64,2016,9,47,19,2,2,2,0.0,0,0,46,5,3,0,0,0,0,3,0,0,0,2,29.0,0.0,0.0,1,627
1,0,50,2016,9,47,19,2,2,2,0.0,0,2,20,6,3,0,0,0,0,0,0,0,0,2,64.8,0.0,1.0,1,627
1,0,24,2016,9,47,19,2,2,2,0.0,0,0,41,6,3,0,0,0,0,4,0,0,0,2,48.0,0.0,2.0,1,627
1,0,36,2016,9,47,19,2,2,1,0.0,0,2,59,3,1,0,0,0,6,6,1,0,0,2,94.2,0.0,0.0,1,627
1,0,4,2016,9,48,21,1,1,1,0.0,0,0,103,1,1,0,0,0,0,3,0,0,0,2,0.0,0.0,0.0,1,627
1,0,1,2016,9,48,22,0,1,1,0.0,0,0,103,6,3,0,0,0,0,3,0,0,0,2,55.0,0.0,0.0,1,627
1,0,0,2016,9,48,22,0,1,2,0.0,0,0,47,5,3,0,0,0,3,3,0,0,0,2,48.0,0.0,0.0,1,627
1,0,34,2016,9,48,21,1,1,2,0.0,0,0,46,6,3,0,0,0,4,4,0,0,0,2,69.0,1.0,1.0,1,627
1,0,115,2016,9,47,18,2,3,2,0.0,0,0,47,5,3,0,0,0,0,0,0,0,0,2,36.6,1.0,0.0,1,627
1,0,3,2016,9,48,20,2,1,2,0.0,0,0,34,6,3,0,0,0,0,3,0,0,0,2,50.98,0.0,2.0,1,627
1,0,3,2016,9,48,21,1,1,2,0.0,0,0,47,5,3,0,0,0,0,0,0,0,0,2,34.0,0.0,0.0,1,627
1,0,9,2016,9,47,18,2,3,2,0.0,0,0,103,3,1,0,0,0,3,3,0,0,0,2,62.0,1.0,0.0,1,627
1,0,33,2016,9,47,19,2,2,2,0.0,0,0,46,6,3,0,0,0,3,3,0,0,0,2,58.0,0.0,1.0,1,627
1,0,6,2016,9,48,22,0,1,2,0.0,0,0,103,6,3,0,0,0,0,3,0,0,0,2,48.0,0.0,1.0,1,627
1,0,14,2016,9,48,21,1,1,2,0.0,0,0,103,1,1,0,0,0,0,3,0,0,0,2,0.0,0.0,1.0,1,627
1,0,18,2016,9,48,20,2,1,2,0.0,0,0,47,5,3,0,0,0,0,0,0,0,0,2,36.0,0.0,0.0,1,627
1,0,2,2016,9,48,24,0,0,1,0.0,0,0,103,5,3,0,0,0,0,3,0,0,0,2,0.0,0.0,0.0,1,628
1,0,45,2016,9,48,20,2,2,1,0.0,0,0,47,6,3,0,0,0,0,0,1,0,0,2,37.8,0.0,1.0,1,628
1,0,28,2016,9,47,16,2,6,2,0.0,0,0,47,5,3,0,0,0,3,3,0,0,0,2,37.8,0.0,0.0,1,628
1,0,2,2016,9,48,23,0,1,1,0.0,0,0,103,2,0,0,0,0,0,3,0,0,0,3,44.0,0.0,0.0,1,628
1,0,58,2016,9,47,17,2,5,2,0.0,0,2,46,5,3,0,0,0,0,3,0,0,0,2,58.4,1.0,0.0,1,628
1,0,58,2016,9,47,17,2,5,2,0.0,0,2,46,5,3,0,0,0,0,3,0,0,0,2,52.4,0.0,0.0,1,628
1,0,13,2016,9,47,17,2,5,2,0.0,0,2,92,6,3,0,0,0,4,4,0,0,0,2,99.0,1.0,1.0,1,628
1,0,0,2016,9,48,23,0,1,1,0.0,0,0,103,2,0,0,0,0,0,3,0,0,0,2,50.0,1.0,1.0,1,628
1,0,0,2016,9,49,29,0,1,1,0.0,0,0,103,2,0,1,0,1,0,3,0,0,0,2,38.0,1.0,1.0,1,634
1,0,0,2016,9,48,23,0,1,1,0.0,0,0,103,2,0,0,0,0,0,3,0,0,0,2,50.0,0.0,1.0,1,628
1,0,15,2016,9,47,17,2,5,2,0.0,0,0,47,5,3,0,0,0,3,3,0,0,0,2,37.8,0.0,0.0,1,628
1,0,0,2016,9,48,23,0,1,1,0.0,0,0,103,3,1,0,0,0,3,3,0,0,0,2,63.0,0.0,0.0,1,628
1,0,2,2016,9,48,23,0,1,1,0.0,0,0,103,5,3,0,0,0,0,3,0,0,0,2,36.0,1.0,0.0,1,628
1,0,0,2016,9,48,23,0,1,1,0.0,0,0,103,3,1,0,0,0,3,3,0,0,0,2,55.0,0.0,0.0,1,628
1,0,6,2016,9,47,13,4,7,2,0.0,0,0,47,5,3,0,0,0,3,3,0,0,0,2,42.0,0.0,0.0,1,628
1,0,9,2016,9,48,20,2,2,2,0.0,0,0,34,5,3,0,0,0,0,4,0,0,0,2,48.9,0.0,0.0,1,628
1,0,54,2016,9,47,19,2,3,2,0.0,0,0,129,5,3,0,0,0,0,3,0,0,0,2,29.0,0.0,0.0,1,628
1,0,47,2016,9,47,19,2,3,2,0.0,0,0,101,6,3,0,0,0,0,0,0,0,0,2,37.8,0.0,2.0,1,628
1,0,33,2016,9,48,20,2,2,1,0.0,0,0,59,6,3,0,0,0,0,2,0,0,0,2,28.3,0.0,2.0,1,628
1,0,33,2016,9,48,20,2,2,1,0.0,0,0,59,6,3,0,0,0,0,2,0,0,0,2,30.3,0.0,2.0,1,628
1,0,18,2017,7,13,31,2,2,1,0.0,0,0,59,6,3,1,0,1,0,0,0,0,0,2,53.39,0.0,3.0,1,759
1,0,116,2016,9,47,18,2,5,2,0.0,0,0,92,5,3,0,0,0,0,0,0,0,0,2,30.6,0.0,0.0,1,629
1,0,25,2016,9,47,18,2,5,2,0.0,0,0,92,6,3,0,0,0,4,4,0,0,0,2,69.0,1.0,1.0,1,629
